 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
   3.2143000000000002       0.97920200000000002       0.99922800000000001       -2.0025999999999988E-002   0.0000000000000000     
   3.3073999999999999       0.97199300000000000       0.99912299999999998       -2.7129999999999987E-002   0.0000000000000000     
   3.4005999999999998       0.96892999999999996       0.99898299999999995       -3.0052999999999996E-002   0.0000000000000000     
   3.4937999999999998       0.97151799999999999       0.99879200000000001       -2.7274000000000020E-002   0.0000000000000000     
   3.5869000000000000       0.98154600000000003       0.99852799999999997       -1.6981999999999942E-002   0.0000000000000000     
   3.6800999999999999       0.98665499999999995       0.99815299999999996       -1.1498000000000008E-002   0.0000000000000000     
   3.7732999999999999       0.98959399999999997       0.99760300000000002       -8.0090000000000439E-003   0.0000000000000000     
   3.8664000000000001       0.99331700000000001       0.99677300000000002       -3.4560000000000146E-003   0.0000000000000000     
   3.9596000000000000       0.99317800000000001       0.99550000000000005       -2.3220000000000462E-003   0.0000000000000000     
   4.0528000000000004       0.99310500000000002       0.99360099999999996       -4.9599999999994093E-004   0.0000000000000000     
   4.1459000000000001       0.99501200000000001       0.99119800000000002        3.8139999999999841E-003   0.0000000000000000     
   4.2390999999999996       0.99518700000000004       0.98950400000000005        5.6829999999999936E-003   0.0000000000000000     
   4.3323000000000000       0.99634800000000001       0.99016700000000002        6.1809999999999921E-003   0.0000000000000000     
   4.4253999999999998       0.99578400000000000       0.99246100000000004        3.3229999999999649E-003   0.0000000000000000     
   4.5186000000000002       0.99461100000000002       0.99465700000000001       -4.5999999999990493E-005   0.0000000000000000     
   4.6117999999999997       0.99542900000000001       0.99620600000000004       -7.7700000000002767E-004   0.0000000000000000     
   4.7049000000000003       0.99658999999999998       0.99721599999999999       -6.2600000000001543E-004   0.0000000000000000     
   4.7980999999999998       0.99378800000000000       0.99787599999999999       -4.0879999999999805E-003   0.0000000000000000     
   4.8913000000000002       0.99529400000000001       0.99831800000000004       -3.0240000000000267E-003   0.0000000000000000     
   4.9843999999999999       0.99449100000000001       0.99862099999999998       -4.1299999999999670E-003   0.0000000000000000     
   5.0776000000000003       0.99102699999999999       0.99883299999999997       -7.8059999999999796E-003   0.0000000000000000     
   5.1707999999999998       0.99230499999999999       0.99898500000000001       -6.6800000000000193E-003   0.0000000000000000     
   5.2638999999999996       0.99278599999999995       0.99909400000000004       -6.3080000000000913E-003   0.0000000000000000     
   5.3571000000000000       0.99321400000000004       0.99917100000000003       -5.9569999999999901E-003   0.0000000000000000     
   5.4503000000000004       0.99572499999999997       0.99922500000000003       -3.5000000000000586E-003   0.0000000000000000     
   5.5434000000000001       0.99450400000000005       0.99925900000000001       -4.7549999999999537E-003   0.0000000000000000     
   5.6365999999999996       0.99573599999999995       0.99927699999999997       -3.5410000000000164E-003   0.0000000000000000     
   5.7298000000000000       0.99695400000000001       0.99928099999999997       -2.3269999999999680E-003   0.0000000000000000     
   5.8228999999999997       0.99673999999999996       0.99926999999999999       -2.5300000000000322E-003   0.0000000000000000     
   5.9161000000000001       0.99989899999999998       0.99924500000000005        6.5399999999993241E-004   0.0000000000000000     
   6.0092999999999996       0.99713700000000005       0.99920500000000001       -2.0679999999999588E-003   0.0000000000000000     
   6.1024000000000003       0.99717599999999995       0.99914599999999998       -1.9700000000000273E-003   0.0000000000000000     
   6.1955999999999998       0.99894099999999997       0.99906499999999998       -1.2400000000001299E-004   0.0000000000000000     
   6.2888000000000002       0.99901099999999998       0.99895599999999996        5.5000000000027249E-005   0.0000000000000000     
   6.3818999999999999       0.99969799999999998       0.99881100000000000        8.8699999999997114E-004   0.0000000000000000     
   6.4751000000000003       0.99791399999999997       0.99861500000000003       -7.0100000000006268E-004   0.0000000000000000     
   6.5682999999999998       0.99834900000000004       0.99834900000000004        0.0000000000000000        0.0000000000000000     
   6.6614000000000004       0.99676900000000002       0.99797999999999998       -1.2109999999999621E-003   0.0000000000000000     
   6.7545999999999999       0.99771399999999999       0.99745600000000001        2.5799999999998047E-004   0.0000000000000000     
   6.8478000000000003       0.99911700000000003       0.99668900000000005        2.4279999999999857E-003   0.0000000000000000     
   6.9409000000000001        1.0008820000000000       0.99553599999999998        5.3460000000000729E-003   0.0000000000000000     
   7.0340999999999996       0.99909199999999998       0.99376500000000001        5.3269999999999706E-003   0.0000000000000000     
   7.1273000000000000       0.99774200000000002       0.99109199999999997        6.6500000000000448E-003   0.0000000000000000     
   7.2203999999999997       0.99744200000000005       0.98755400000000004        9.8880000000000079E-003   0.0000000000000000     
   7.3136000000000001       0.99839999999999995       0.98463599999999996        1.3763999999999998E-002   0.0000000000000000     
   7.4067999999999996       0.99883699999999997       0.98500600000000005        1.3830999999999927E-002   0.0000000000000000     
   7.4999000000000002       0.99843800000000005       0.98825900000000000        1.0179000000000049E-002   0.0000000000000000     
   7.5930999999999997       0.99710500000000002       0.99169499999999999        5.4100000000000259E-003   0.0000000000000000     
   7.6863000000000001       0.99980999999999998       0.99419199999999996        5.6180000000000119E-003   0.0000000000000000     
   7.7793999999999999       0.99640899999999999       0.99583600000000005        5.7299999999993467E-004   0.0000000000000000     
   7.8726000000000003       0.99837900000000002       0.99691300000000005        1.4659999999999673E-003   0.0000000000000000     
   7.9657999999999998       0.99658500000000005       0.99763599999999997       -1.0509999999999131E-003   0.0000000000000000     
   8.0589999999999993       0.99637500000000001       0.99813900000000000       -1.7639999999999878E-003   0.0000000000000000     
   8.1521000000000008       0.99826700000000002       0.99849800000000000       -2.3099999999998122E-004   0.0000000000000000     
   8.2453000000000003        1.0002720000000000       0.99876299999999996        1.5090000000000936E-003   0.0000000000000000     
   8.3384999999999998       0.99650099999999997       0.99896399999999996       -2.4629999999999930E-003   0.0000000000000000     
   8.4315999999999995       0.99812199999999995       0.99911799999999995       -9.9599999999999689E-004   0.0000000000000000     
   8.5248000000000008       0.99786900000000001       0.99924000000000002       -1.3710000000000111E-003   0.0000000000000000     
   8.6180000000000003       0.99839400000000000       0.99933799999999995       -9.4399999999994488E-004   0.0000000000000000     
   8.7111000000000001       0.99902599999999997       0.99941800000000003       -3.9200000000005897E-004   0.0000000000000000     
   8.8042999999999996       0.99880400000000003       0.99948300000000001       -6.7899999999998517E-004   0.0000000000000000     
   8.8975000000000009       0.99862300000000004       0.99953800000000004       -9.1499999999999915E-004   0.0000000000000000     
   8.9906000000000006       0.99768900000000005       0.99958400000000003       -1.8949999999999800E-003   0.0000000000000000     
   9.0838000000000001       0.99546699999999999       0.99962300000000004       -4.1560000000000485E-003   0.0000000000000000     
   9.1769999999999996       0.99928499999999998       0.99965700000000002       -3.7200000000003897E-004   0.0000000000000000     
   9.2700999999999993       0.99660899999999997       0.99968599999999996       -3.0769999999999964E-003   0.0000000000000000     
   9.3633000000000006        1.0001460000000000       0.99971100000000002        4.3499999999996319E-004   0.0000000000000000     
   9.4565000000000001       0.99914000000000003       0.99973400000000001       -5.9399999999998343E-004   0.0000000000000000     
   9.5495999999999999        1.0006630000000001       0.99975300000000000        9.1000000000007741E-004   0.0000000000000000     
   9.6427999999999994        1.0000709999999999       0.99977099999999997        2.9999999999996696E-004   0.0000000000000000     
   9.7360000000000007       0.99961500000000003       0.99978599999999995       -1.7099999999992122E-004   0.0000000000000000     
   9.8291000000000004       0.99988200000000005       0.99980000000000002        8.2000000000026496E-005   0.0000000000000000     
   9.9222999999999999       0.99909400000000004       0.99981200000000003       -7.1799999999999642E-004   0.0000000000000000     
   10.015499999999999        1.0015710000000000       0.99982400000000005        1.7469999999999430E-003   0.0000000000000000     
   10.108599999999999       0.99986600000000003       0.99983400000000000        3.2000000000032003E-005   0.0000000000000000     
   10.201800000000000       0.99942600000000004       0.99984300000000004       -4.1700000000000070E-004   0.0000000000000000     
   10.295000000000000        1.0009520000000001       0.99985199999999996        1.1000000000001009E-003   0.0000000000000000     
