 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
  0.14269999999999999       0.99518099999999998       0.99635300000000004       -1.1720000000000619E-003   0.0000000000000000     
  0.23780000000000001       0.99691799999999997       0.99554799999999999        1.3699999999999823E-003   0.0000000000000000     
  0.33289999999999997       0.99514199999999997       0.99412999999999996        1.0120000000000129E-003   0.0000000000000000     
  0.42799999999999999       0.99247600000000002       0.99153700000000000        9.3900000000002315E-004   0.0000000000000000     
  0.52310000000000001       0.98499099999999995       0.98658000000000001       -1.5890000000000626E-003   0.0000000000000000     
  0.61819999999999997       0.97338199999999997       0.97768800000000000       -4.3060000000000320E-003   0.0000000000000000     
  0.71330000000000005       0.96351299999999995       0.96944300000000005       -5.9300000000001019E-003   0.0000000000000000     
  0.80840000000000001       0.97241400000000000       0.97482400000000002       -2.4100000000000232E-003   0.0000000000000000     
  0.90359999999999996       0.98433800000000005       0.98462099999999997       -2.8299999999992220E-004   0.0000000000000000     
  0.99870000000000003       0.99327100000000002       0.99054500000000001        2.7260000000000062E-003   0.0000000000000000     
   1.0938000000000001       0.99550200000000000       0.99364900000000000        1.8529999999999935E-003   0.0000000000000000     
   1.1889000000000001       0.99617599999999995       0.99534100000000003        8.3499999999991914E-004   0.0000000000000000     
   1.2840000000000000       0.99851500000000004       0.99631899999999995        2.1960000000000868E-003   0.0000000000000000     
   1.3791000000000000       0.99753999999999998       0.99690699999999999        6.3299999999999468E-004   0.0000000000000000     
   1.4742000000000000       0.99766299999999997       0.99726099999999995        4.0200000000001346E-004   0.0000000000000000     
   1.5692999999999999       0.99916899999999997       0.99746400000000002        1.7049999999999566E-003   0.0000000000000000     
   1.6644000000000001       0.99758000000000002       0.99755799999999994        2.2000000000077513E-005   0.0000000000000000     
   1.7596000000000001       0.99806700000000004       0.99756100000000003        5.0600000000000644E-004   0.0000000000000000     
   1.8547000000000000       0.99702900000000005       0.99748199999999998       -4.5299999999992568E-004   0.0000000000000000     
   1.9498000000000000       0.99917400000000001       0.99731499999999995        1.8590000000000551E-003   0.0000000000000000     
   2.0449000000000002       0.99702599999999997       0.99704499999999996       -1.8999999999991246E-005   0.0000000000000000     
   2.1400000000000001       0.99754699999999996       0.99663900000000005        9.0799999999990888E-004   0.0000000000000000     
   2.2351000000000001       0.99567000000000005       0.99604000000000004       -3.6999999999998145E-004   0.0000000000000000     
   2.3302000000000000       0.99542699999999995       0.99514800000000003        2.7899999999991820E-004   0.0000000000000000     
   2.4253000000000000       0.99557600000000002       0.99378000000000000        1.7960000000000198E-003   0.0000000000000000     
   2.5204000000000000       0.99197700000000000       0.99158000000000002        3.9699999999998070E-004   0.0000000000000000     
   2.6154999999999999       0.98937500000000000       0.98782000000000003        1.5549999999999731E-003   0.0000000000000000     
   2.7107000000000001       0.98191600000000001       0.98093200000000003        9.8399999999998489E-004   0.0000000000000000     
   2.8058000000000001       0.96436599999999995       0.96787400000000001       -3.5080000000000666E-003   0.0000000000000000     
   2.9009000000000000       0.93914500000000001       0.94770699999999997       -8.5619999999999585E-003   0.0000000000000000     
   2.9960000000000000       0.93649000000000004       0.94111299999999998       -4.6229999999999327E-003   0.0000000000000000     
   3.0911000000000000       0.95435400000000004       0.95964600000000000       -5.2919999999999634E-003   0.0000000000000000     
   3.1861999999999999       0.97523099999999996       0.97622200000000003       -9.9100000000007515E-004   0.0000000000000000     
   3.2812999999999999       0.98680500000000004       0.98523700000000003        1.5680000000000138E-003   0.0000000000000000     
   3.3763999999999998       0.99220399999999997       0.99000999999999995        2.1940000000000293E-003   0.0000000000000000     
   3.4714999999999998       0.99438000000000004       0.99269099999999999        1.6890000000000516E-003   0.0000000000000000     
   3.5667000000000000       0.99585400000000002       0.99428600000000000        1.5680000000000138E-003   0.0000000000000000     
